
Predictions were generated on 14-Feb-2025 at 21:58:30 using OpenFAST, compiled on Jan 03 2025 at 11:34:41 as a 64-bit application using single precision at commit v4.0.0
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; SeaState; HydroDyn

Description from the FAST input file: IEA 15 MW offshore reference model on UMaine VolturnUS-S semi-submersible floating platform

Time	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	RtAeroPwr	RtFldFxh	RtFldFyh	RtFldFzh	RtFldMxh	RtFldMyh	RtFldMzh	RtVAvgxh	RtFldCp	RtFldCt	RtArea	RtSpeed	RtTSR	B1Pitch	B2Pitch	B3Pitch	GenPwr	GenTq	Wave1Elev	Wave1Elv1	Wave1Elv2	Wave2Elev	Wave2Elv1	Wave2Elv2
(s)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(W)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m/s)	(-)	(-)	(m^2)	(rpm)	(-)	(deg)	(deg)	(deg)	(kW)	(kN-m)	(m)	(m)	(m)	INVALID	INVALID	INVALID
  156.1000	 1.518E+01	-8.224E-01	-3.369E-01	 5.086E-01	 1.576E+00	-9.999E-02	 1.415E+07	 1.141E+06	 4.522E+04	-4.184E+04	 1.763E+07	-1.219E+07	 3.567E+06	 1.444E+01	 1.684E-01	 1.961E-01	 4.554E+04	 7.663E+00	 6.691E+00	 1.148E+01	 1.148E+01	 1.148E+01	 1.523E+04	 1.979E+04	 9.557E-02	 9.557E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.1100	 1.519E+01	-8.221E-01	-3.425E-01	 5.079E-01	 1.576E+00	-1.000E-01	 1.415E+07	 1.141E+06	 4.450E+04	-4.192E+04	 1.763E+07	-1.207E+07	 3.635E+06	 1.444E+01	 1.684E-01	 1.962E-01	 4.554E+04	 7.663E+00	 6.691E+00	 1.148E+01	 1.148E+01	 1.148E+01	 1.523E+04	 1.979E+04	 7.989E-02	 7.989E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.1200	 1.519E+01	-8.218E-01	-3.481E-01	 5.071E-01	 1.575E+00	-1.001E-01	 1.414E+07	 1.141E+06	 4.378E+04	-4.199E+04	 1.763E+07	-1.196E+07	 3.702E+06	 1.444E+01	 1.685E-01	 1.963E-01	 4.554E+04	 7.662E+00	 6.691E+00	 1.148E+01	 1.148E+01	 1.148E+01	 1.523E+04	 1.979E+04	 6.421E-02	 6.421E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.1300	 1.519E+01	-8.216E-01	-3.537E-01	 5.063E-01	 1.575E+00	-1.002E-01	 1.414E+07	 1.142E+06	 4.307E+04	-4.205E+04	 1.763E+07	-1.184E+07	 3.769E+06	 1.444E+01	 1.685E-01	 1.963E-01	 4.554E+04	 7.661E+00	 6.691E+00	 1.148E+01	 1.148E+01	 1.148E+01	 1.523E+04	 1.979E+04	 4.851E-02	 4.851E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.1400	 1.520E+01	-8.213E-01	-3.592E-01	 5.056E-01	 1.574E+00	-1.002E-01	 1.414E+07	 1.142E+06	 4.235E+04	-4.212E+04	 1.763E+07	-1.172E+07	 3.835E+06	 1.444E+01	 1.685E-01	 1.964E-01	 4.554E+04	 7.661E+00	 6.691E+00	 1.148E+01	 1.148E+01	 1.148E+01	 1.522E+04	 1.979E+04	 3.283E-02	 3.283E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.1500	 1.520E+01	-8.211E-01	-3.648E-01	 5.048E-01	 1.574E+00	-1.003E-01	 1.414E+07	 1.142E+06	 4.164E+04	-4.218E+04	 1.763E+07	-1.160E+07	 3.900E+06	 1.444E+01	 1.685E-01	 1.964E-01	 4.554E+04	 7.660E+00	 6.691E+00	 1.148E+01	 1.148E+01	 1.148E+01	 1.522E+04	 1.979E+04	 1.715E-02	 1.715E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.1600	 1.520E+01	-8.208E-01	-3.704E-01	 5.041E-01	 1.574E+00	-1.003E-01	 1.414E+07	 1.142E+06	 4.093E+04	-4.224E+04	 1.762E+07	-1.149E+07	 3.965E+06	 1.443E+01	 1.685E-01	 1.965E-01	 4.554E+04	 7.660E+00	 6.691E+00	 1.148E+01	 1.148E+01	 1.148E+01	 1.522E+04	 1.979E+04	 1.444E-03	 1.444E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.1700	 1.521E+01	-8.206E-01	-3.759E-01	 5.033E-01	 1.573E+00	-1.004E-01	 1.413E+07	 1.142E+06	 4.022E+04	-4.230E+04	 1.762E+07	-1.137E+07	 4.029E+06	 1.443E+01	 1.685E-01	 1.965E-01	 4.554E+04	 7.659E+00	 6.691E+00	 1.148E+01	 1.148E+01	 1.148E+01	 1.522E+04	 1.979E+04	-1.424E-02	-1.424E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.1800	 1.521E+01	-8.203E-01	-3.815E-01	 5.025E-01	 1.573E+00	-1.004E-01	 1.413E+07	 1.142E+06	 3.951E+04	-4.235E+04	 1.762E+07	-1.126E+07	 4.093E+06	 1.443E+01	 1.685E-01	 1.966E-01	 4.554E+04	 7.658E+00	 6.691E+00	 1.148E+01	 1.148E+01	 1.148E+01	 1.522E+04	 1.979E+04	-2.991E-02	-2.991E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.1900	 1.521E+01	-8.201E-01	-3.871E-01	 5.018E-01	 1.573E+00	-1.005E-01	 1.413E+07	 1.142E+06	 3.881E+04	-4.241E+04	 1.762E+07	-1.114E+07	 4.156E+06	 1.443E+01	 1.685E-01	 1.967E-01	 4.554E+04	 7.658E+00	 6.691E+00	 1.147E+01	 1.147E+01	 1.147E+01	 1.522E+04	 1.979E+04	-4.562E-02	-4.562E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2000	 1.522E+01	-8.198E-01	-3.927E-01	 5.010E-01	 1.572E+00	-1.005E-01	 1.413E+07	 1.142E+06	 3.807E+04	-4.249E+04	 1.762E+07	-1.103E+07	 4.223E+06	 1.443E+01	 1.685E-01	 1.967E-01	 4.554E+04	 7.657E+00	 6.691E+00	 1.147E+01	 1.147E+01	 1.147E+01	 1.522E+04	 1.979E+04	-6.130E-02	-6.130E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2100	 1.522E+01	-8.196E-01	-3.982E-01	 5.002E-01	 1.572E+00	-1.006E-01	 1.412E+07	 1.143E+06	 3.737E+04	-4.254E+04	 1.761E+07	-1.092E+07	 4.285E+06	 1.443E+01	 1.685E-01	 1.967E-01	 4.554E+04	 7.657E+00	 6.691E+00	 1.147E+01	 1.147E+01	 1.147E+01	 1.522E+04	 1.979E+04	-7.700E-02	-7.700E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2200	 1.522E+01	-8.193E-01	-4.038E-01	 4.995E-01	 1.572E+00	-1.006E-01	 1.412E+07	 1.143E+06	 3.668E+04	-4.259E+04	 1.761E+07	-1.080E+07	 4.346E+06	 1.443E+01	 1.685E-01	 1.968E-01	 4.554E+04	 7.656E+00	 6.691E+00	 1.147E+01	 1.147E+01	 1.147E+01	 1.522E+04	 1.979E+04	-9.268E-02	-9.268E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2300	 1.522E+01	-8.191E-01	-4.094E-01	 4.987E-01	 1.572E+00	-1.007E-01	 1.412E+07	 1.143E+06	 3.598E+04	-4.263E+04	 1.761E+07	-1.069E+07	 4.408E+06	 1.443E+01	 1.686E-01	 1.968E-01	 4.554E+04	 7.655E+00	 6.691E+00	 1.147E+01	 1.147E+01	 1.147E+01	 1.521E+04	 1.979E+04	-1.084E-01	-1.084E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2400	 1.523E+01	-8.188E-01	-4.150E-01	 4.980E-01	 1.572E+00	-1.007E-01	 1.411E+07	 1.143E+06	 3.529E+04	-4.267E+04	 1.760E+07	-1.058E+07	 4.468E+06	 1.442E+01	 1.686E-01	 1.969E-01	 4.554E+04	 7.655E+00	 6.691E+00	 1.147E+01	 1.147E+01	 1.147E+01	 1.521E+04	 1.979E+04	-1.241E-01	-1.241E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2500	 1.523E+01	-8.185E-01	-4.205E-01	 4.972E-01	 1.572E+00	-1.008E-01	 1.411E+07	 1.143E+06	 3.460E+04	-4.271E+04	 1.760E+07	-1.047E+07	 4.527E+06	 1.442E+01	 1.686E-01	 1.969E-01	 4.554E+04	 7.654E+00	 6.691E+00	 1.147E+01	 1.147E+01	 1.147E+01	 1.521E+04	 1.979E+04	-1.397E-01	-1.397E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2600	 1.523E+01	-8.183E-01	-4.261E-01	 4.964E-01	 1.571E+00	-1.008E-01	 1.411E+07	 1.143E+06	 3.392E+04	-4.275E+04	 1.760E+07	-1.036E+07	 4.585E+06	 1.442E+01	 1.686E-01	 1.970E-01	 4.554E+04	 7.654E+00	 6.692E+00	 1.147E+01	 1.147E+01	 1.147E+01	 1.521E+04	 1.979E+04	-1.553E-01	-1.553E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2700	 1.524E+01	-8.180E-01	-4.317E-01	 4.957E-01	 1.571E+00	-1.009E-01	 1.410E+07	 1.143E+06	 3.324E+04	-4.278E+04	 1.760E+07	-1.025E+07	 4.643E+06	 1.442E+01	 1.686E-01	 1.970E-01	 4.554E+04	 7.653E+00	 6.692E+00	 1.147E+01	 1.147E+01	 1.147E+01	 1.521E+04	 1.979E+04	-1.708E-01	-1.708E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2800	 1.524E+01	-8.178E-01	-4.372E-01	 4.949E-01	 1.571E+00	-1.010E-01	 1.410E+07	 1.143E+06	 3.257E+04	-4.282E+04	 1.759E+07	-1.014E+07	 4.701E+06	 1.442E+01	 1.686E-01	 1.971E-01	 4.554E+04	 7.653E+00	 6.692E+00	 1.146E+01	 1.146E+01	 1.146E+01	 1.521E+04	 1.979E+04	-1.864E-01	-1.864E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.2900	 1.524E+01	-8.175E-01	-4.428E-01	 4.942E-01	 1.571E+00	-1.010E-01	 1.409E+07	 1.143E+06	 3.189E+04	-4.284E+04	 1.759E+07	-1.003E+07	 4.757E+06	 1.442E+01	 1.686E-01	 1.971E-01	 4.554E+04	 7.652E+00	 6.692E+00	 1.146E+01	 1.146E+01	 1.146E+01	 1.521E+04	 1.979E+04	-2.019E-01	-2.019E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3000	 1.524E+01	-8.173E-01	-4.483E-01	 4.934E-01	 1.571E+00	-1.011E-01	 1.409E+07	 1.143E+06	 3.122E+04	-4.287E+04	 1.758E+07	-9.919E+06	 4.814E+06	 1.441E+01	 1.686E-01	 1.972E-01	 4.554E+04	 7.651E+00	 6.693E+00	 1.146E+01	 1.146E+01	 1.146E+01	 1.521E+04	 1.979E+04	-2.175E-01	-2.175E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3100	 1.525E+01	-8.170E-01	-4.539E-01	 4.927E-01	 1.571E+00	-1.011E-01	 1.409E+07	 1.143E+06	 3.056E+04	-4.290E+04	 1.758E+07	-9.810E+06	 4.869E+06	 1.441E+01	 1.686E-01	 1.972E-01	 4.554E+04	 7.651E+00	 6.693E+00	 1.146E+01	 1.146E+01	 1.146E+01	 1.520E+04	 1.979E+04	-2.330E-01	-2.330E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3200	 1.525E+01	-8.168E-01	-4.595E-01	 4.919E-01	 1.571E+00	-1.012E-01	 1.408E+07	 1.143E+06	 2.989E+04	-4.292E+04	 1.758E+07	-9.702E+06	 4.925E+06	 1.441E+01	 1.687E-01	 1.973E-01	 4.554E+04	 7.650E+00	 6.693E+00	 1.146E+01	 1.146E+01	 1.146E+01	 1.520E+04	 1.979E+04	-2.486E-01	-2.486E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3300	 1.525E+01	-8.165E-01	-4.650E-01	 4.912E-01	 1.572E+00	-1.012E-01	 1.408E+07	 1.143E+06	 2.924E+04	-4.294E+04	 1.757E+07	-9.594E+06	 4.979E+06	 1.441E+01	 1.687E-01	 1.973E-01	 4.554E+04	 7.650E+00	 6.694E+00	 1.146E+01	 1.146E+01	 1.146E+01	 1.520E+04	 1.979E+04	-2.641E-01	-2.641E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3400	 1.525E+01	-8.163E-01	-4.705E-01	 4.904E-01	 1.572E+00	-1.013E-01	 1.407E+07	 1.143E+06	 2.859E+04	-4.295E+04	 1.757E+07	-9.487E+06	 5.031E+06	 1.441E+01	 1.687E-01	 1.974E-01	 4.554E+04	 7.649E+00	 6.694E+00	 1.146E+01	 1.146E+01	 1.146E+01	 1.520E+04	 1.979E+04	-2.797E-01	-2.797E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3500	 1.526E+01	-8.160E-01	-4.761E-01	 4.896E-01	 1.572E+00	-1.013E-01	 1.407E+07	 1.143E+06	 2.794E+04	-4.296E+04	 1.757E+07	-9.381E+06	 5.080E+06	 1.441E+01	 1.686E-01	 1.974E-01	 4.554E+04	 7.648E+00	 6.693E+00	 1.146E+01	 1.146E+01	 1.146E+01	 1.520E+04	 1.979E+04	-2.953E-01	-2.953E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3600	 1.526E+01	-8.158E-01	-4.816E-01	 4.889E-01	 1.572E+00	-1.014E-01	 1.406E+07	 1.143E+06	 2.731E+04	-4.296E+04	 1.756E+07	-9.278E+06	 5.127E+06	 1.441E+01	 1.686E-01	 1.974E-01	 4.554E+04	 7.648E+00	 6.693E+00	 1.146E+01	 1.146E+01	 1.146E+01	 1.520E+04	 1.979E+04	-3.108E-01	-3.108E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3700	 1.526E+01	-8.155E-01	-4.872E-01	 4.881E-01	 1.572E+00	-1.014E-01	 1.406E+07	 1.143E+06	 2.669E+04	-4.296E+04	 1.756E+07	-9.175E+06	 5.172E+06	 1.441E+01	 1.686E-01	 1.974E-01	 4.554E+04	 7.647E+00	 6.693E+00	 1.145E+01	 1.145E+01	 1.145E+01	 1.520E+04	 1.979E+04	-3.263E-01	-3.263E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3800	 1.526E+01	-8.153E-01	-4.927E-01	 4.874E-01	 1.572E+00	-1.015E-01	 1.406E+07	 1.143E+06	 2.608E+04	-4.294E+04	 1.756E+07	-9.072E+06	 5.215E+06	 1.440E+01	 1.686E-01	 1.975E-01	 4.554E+04	 7.647E+00	 6.693E+00	 1.145E+01	 1.145E+01	 1.145E+01	 1.520E+04	 1.979E+04	-3.419E-01	-3.419E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.3900	 1.527E+01	-8.150E-01	-4.982E-01	 4.867E-01	 1.573E+00	-1.015E-01	 1.406E+07	 1.143E+06	 2.547E+04	-4.292E+04	 1.755E+07	-8.970E+06	 5.258E+06	 1.440E+01	 1.686E-01	 1.975E-01	 4.554E+04	 7.646E+00	 6.693E+00	 1.145E+01	 1.145E+01	 1.145E+01	 1.519E+04	 1.979E+04	-3.574E-01	-3.574E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.4000	 1.527E+01	-8.148E-01	-5.037E-01	 4.859E-01	 1.573E+00	-1.016E-01	 1.405E+07	 1.143E+06	 2.487E+04	-4.290E+04	 1.755E+07	-8.868E+06	 5.300E+06	 1.440E+01	 1.686E-01	 1.976E-01	 4.554E+04	 7.645E+00	 6.693E+00	 1.145E+01	 1.145E+01	 1.145E+01	 1.519E+04	 1.979E+04	-3.730E-01	-3.730E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.4100	 1.527E+01	-8.145E-01	-5.092E-01	 4.852E-01	 1.573E+00	-1.016E-01	 1.405E+07	 1.143E+06	 2.427E+04	-4.287E+04	 1.755E+07	-8.766E+06	 5.341E+06	 1.440E+01	 1.686E-01	 1.976E-01	 4.554E+04	 7.645E+00	 6.693E+00	 1.145E+01	 1.145E+01	 1.145E+01	 1.519E+04	 1.979E+04	-3.885E-01	-3.885E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.4200	 1.527E+01	-8.143E-01	-5.148E-01	 4.844E-01	 1.573E+00	-1.017E-01	 1.405E+07	 1.143E+06	 2.368E+04	-4.283E+04	 1.755E+07	-8.665E+06	 5.382E+06	 1.440E+01	 1.686E-01	 1.976E-01	 4.554E+04	 7.644E+00	 6.693E+00	 1.145E+01	 1.145E+01	 1.145E+01	 1.519E+04	 1.979E+04	-4.041E-01	-4.041E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.4300	 1.528E+01	-8.140E-01	-5.203E-01	 4.837E-01	 1.574E+00	-1.017E-01	 1.404E+07	 1.143E+06	 2.309E+04	-4.279E+04	 1.754E+07	-8.563E+06	 5.423E+06	 1.440E+01	 1.687E-01	 1.977E-01	 4.554E+04	 7.644E+00	 6.694E+00	 1.145E+01	 1.145E+01	 1.145E+01	 1.519E+04	 1.979E+04	-4.196E-01	-4.196E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.4400	 1.528E+01	-8.138E-01	-5.258E-01	 4.829E-01	 1.574E+00	-1.018E-01	 1.404E+07	 1.143E+06	 2.250E+04	-4.274E+04	 1.754E+07	-8.462E+06	 5.462E+06	 1.440E+01	 1.687E-01	 1.977E-01	 4.554E+04	 7.643E+00	 6.694E+00	 1.145E+01	 1.145E+01	 1.145E+01	 1.519E+04	 1.979E+04	-4.352E-01	-4.352E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.4500	 1.528E+01	-8.135E-01	-5.312E-01	 4.822E-01	 1.574E+00	-1.018E-01	 1.404E+07	 1.143E+06	 2.192E+04	-4.269E+04	 1.754E+07	-8.360E+06	 5.502E+06	 1.440E+01	 1.687E-01	 1.978E-01	 4.554E+04	 7.642E+00	 6.694E+00	 1.145E+01	 1.145E+01	 1.145E+01	 1.519E+04	 1.979E+04	-4.507E-01	-4.507E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
  156.4600	 1.528E+01	-8.133E-01	-5.367E-01	 4.814E-01	 1.575E+00	-1.019E-01	 1.403E+07	 1.143E+06	 2.134E+04	-4.264E+04	 1.753E+07	-8.259E+06	 5.540E+06	 1.439E+01	 1.687E-01	 1.978E-01	 4.554E+04	 7.642E+00	 6.694E+00	 1.144E+01	 1.144E+01	 1.144E+01	 1.519E+04	 1.979E+04	-4.663E-01	-4.663E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
